# Force coefficients
# dragDir       : (9.97564083e-01 -6.97560058e-02 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (6.97560058e-02 9.97564083e-01 0.00000000e+00)
# rollAxis      : (9.97564083e-01 -6.97560058e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (6.97560058e-02 9.97564083e-01 0.00000000e+00)
# magUInf       : 3.40300000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
566             	2.64864092e-02	-5.49998073e-21	-9.95512680e-01	4.97756340e-02	8.83509300e-02	1.32432046e-03	6.30188386e-02	-3.65324294e-02	1.32432046e-03	-1.32432046e-03	-4.09405410e-01	-5.86107270e-01
567             	2.64741666e-02	-5.50112307e-21	-9.95690393e-01	4.97845196e-02	8.83644970e-02	1.32370833e-03	6.30216029e-02	-3.65474363e-02	1.32370833e-03	-1.32370833e-03	-4.09480699e-01	-5.86209693e-01
568             	2.64619377e-02	-5.50225297e-21	-9.95866594e-01	4.97933297e-02	8.83778131e-02	1.32309688e-03	6.30242985e-02	-3.65623609e-02	1.32309688e-03	-1.32309688e-03	-4.09555484e-01	-5.86311110e-01
569             	2.64497227e-02	-5.50337059e-21	-9.96041321e-01	4.98020660e-02	8.83908852e-02	1.32248613e-03	6.30269274e-02	-3.65772047e-02	1.32248613e-03	-1.32248613e-03	-4.09629775e-01	-5.86411546e-01
570             	2.64375211e-02	-5.50447591e-21	-9.96214584e-01	4.98107292e-02	8.84037144e-02	1.32187605e-03	6.30294897e-02	-3.65919686e-02	1.32187605e-03	-1.32187605e-03	-4.09703577e-01	-5.86511006e-01
571             	2.64253316e-02	-5.50556884e-21	-9.96386374e-01	4.98193187e-02	8.84162985e-02	1.32126658e-03	6.30319845e-02	-3.66066529e-02	1.32126658e-03	-1.32126658e-03	-4.09776888e-01	-5.86609485e-01
572             	2.64131541e-02	-5.50664941e-21	-9.96556687e-01	4.98278344e-02	8.84286373e-02	1.32065770e-03	6.30344114e-02	-3.66212573e-02	1.32065770e-03	-1.32065770e-03	-4.09849706e-01	-5.86706981e-01
573             	2.64009894e-02	-5.50771759e-21	-9.96725532e-01	4.98362766e-02	8.84407335e-02	1.32004947e-03	6.30367713e-02	-3.66357819e-02	1.32004947e-03	-1.32004947e-03	-4.09922032e-01	-5.86803499e-01
574             	2.63888386e-02	-5.50877294e-21	-9.96892922e-01	4.98446461e-02	8.84525913e-02	1.31944193e-03	6.30390654e-02	-3.66502268e-02	1.31944193e-03	-1.31944193e-03	-4.09993870e-01	-5.86899052e-01
575             	2.63767028e-02	-5.50981571e-21	-9.97058875e-01	4.98529437e-02	8.84642157e-02	1.31883514e-03	6.30412952e-02	-3.66645923e-02	1.31883514e-03	-1.31883514e-03	-4.10065222e-01	-5.86993653e-01
576             	2.63645829e-02	-5.51084632e-21	-9.97223404e-01	4.98611702e-02	8.84756114e-02	1.31822914e-03	6.30434616e-02	-3.66788788e-02	1.31822914e-03	-1.31822914e-03	-4.10136091e-01	-5.87087313e-01
577             	2.63524791e-02	-5.51186509e-21	-9.97386522e-01	4.98693261e-02	8.84867822e-02	1.31762396e-03	6.30455657e-02	-3.66930865e-02	1.31762396e-03	-1.31762396e-03	-4.10206479e-01	-5.87180043e-01
578             	2.63403920e-02	-5.51287235e-21	-9.97548240e-01	4.98774120e-02	8.84977316e-02	1.31701960e-03	6.30476080e-02	-3.67072160e-02	1.31701960e-03	-1.31701960e-03	-4.10276388e-01	-5.87271851e-01
579             	2.63283222e-02	-5.51386840e-21	-9.97708569e-01	4.98854285e-02	8.85084633e-02	1.31641611e-03	6.30495896e-02	-3.67212674e-02	1.31641611e-03	-1.31641611e-03	-4.10345821e-01	-5.87362748e-01
580             	2.63162694e-02	-5.51485338e-21	-9.97867519e-01	4.98933759e-02	8.85189793e-02	1.31581347e-03	6.30515107e-02	-3.67352412e-02	1.31581347e-03	-1.31581347e-03	-4.10414780e-01	-5.87452739e-01
581             	2.63042349e-02	-5.51582751e-21	-9.98025099e-01	4.99012550e-02	8.85292836e-02	1.31521174e-03	6.30533724e-02	-3.67491375e-02	1.31521174e-03	-1.31521174e-03	-4.10483266e-01	-5.87541833e-01
582             	2.62922186e-02	-5.51679093e-21	-9.98181316e-01	4.99090658e-02	8.85393782e-02	1.31461093e-03	6.30551751e-02	-3.67629565e-02	1.31461093e-03	-1.31461093e-03	-4.10551280e-01	-5.87630036e-01
583             	2.62802236e-02	-5.51774393e-21	-9.98336186e-01	4.99168093e-02	8.85492697e-02	1.31401118e-03	6.30569211e-02	-3.67766975e-02	1.31401118e-03	-1.31401118e-03	-4.10618823e-01	-5.87717363e-01
584             	2.62682533e-02	-5.51868678e-21	-9.98489732e-01	4.99244866e-02	8.85589656e-02	1.31341267e-03	6.30586132e-02	-3.67903599e-02	1.31341267e-03	-1.31341267e-03	-4.10685900e-01	-5.87803831e-01
585             	2.62563095e-02	-5.51961961e-21	-9.98641972e-01	4.99320986e-02	8.85684724e-02	1.31281547e-03	6.30602533e-02	-3.68039439e-02	1.31281547e-03	-1.31281547e-03	-4.10752513e-01	-5.87889458e-01
586             	2.62443931e-02	-5.52054254e-21	-9.98792924e-01	4.99396462e-02	8.85777956e-02	1.31221966e-03	6.30618428e-02	-3.68174496e-02	1.31221966e-03	-1.31221966e-03	-4.10818666e-01	-5.87974258e-01
587             	2.62325059e-02	-5.52145568e-21	-9.98942603e-01	4.99471302e-02	8.85869406e-02	1.31162530e-03	6.30633831e-02	-3.68308772e-02	1.31162530e-03	-1.31162530e-03	-4.10884361e-01	-5.88058242e-01
588             	2.62206483e-02	-5.52235910e-21	-9.99091021e-01	4.99545510e-02	8.85959107e-02	1.31103241e-03	6.30648752e-02	-3.68442269e-02	1.31103241e-03	-1.31103241e-03	-4.10949600e-01	-5.88141421e-01
589             	2.62088205e-02	-5.52325286e-21	-9.99238185e-01	4.99619093e-02	8.86047087e-02	1.31044102e-03	6.30663195e-02	-3.68574990e-02	1.31044102e-03	-1.31044102e-03	-4.11014384e-01	-5.88223801e-01
590             	2.61970236e-02	-5.52413709e-21	-9.99384108e-01	4.99692054e-02	8.86133387e-02	1.30985118e-03	6.30677172e-02	-3.68706936e-02	1.30985118e-03	-1.30985118e-03	-4.11078715e-01	-5.88305393e-01
591             	2.61852601e-02	-5.52501211e-21	-9.99528819e-01	4.99764410e-02	8.86218130e-02	1.30926301e-03	6.30690710e-02	-3.68838109e-02	1.30926301e-03	-1.30926301e-03	-4.11142597e-01	-5.88386223e-01
592             	2.61735313e-02	-5.52587804e-21	-9.99672329e-01	4.99836164e-02	8.86301346e-02	1.30867657e-03	6.30703821e-02	-3.68968508e-02	1.30867657e-03	-1.30867657e-03	-4.11206030e-01	-5.88466299e-01
593             	2.61618394e-02	-5.52673504e-21	-9.99814647e-01	4.99907323e-02	8.86383052e-02	1.30809197e-03	6.30716521e-02	-3.69098126e-02	1.30809197e-03	-1.30809197e-03	-4.11269018e-01	-5.88545629e-01
594             	2.61501861e-02	-5.52758326e-21	-9.99955785e-01	4.99977892e-02	8.86463283e-02	1.30750931e-03	6.30728823e-02	-3.69226962e-02	1.30750931e-03	-1.30750931e-03	-4.11331564e-01	-5.88624221e-01
595             	2.61385722e-02	-5.52842273e-21	-1.00009575e+00	5.00047876e-02	8.86542066e-02	1.30692861e-03	6.30740737e-02	-3.69355015e-02	1.30692861e-03	-1.30692861e-03	-4.11393669e-01	-5.88702082e-01
596             	2.61269993e-02	-5.52925357e-21	-1.00023456e+00	5.00117280e-02	8.86619447e-02	1.30634996e-03	6.30752276e-02	-3.69482284e-02	1.30634996e-03	-1.30634996e-03	-4.11455335e-01	-5.88779225e-01
597             	2.61154689e-02	-5.53007593e-21	-1.00037223e+00	5.00186114e-02	8.86695485e-02	1.30577344e-03	6.30763459e-02	-3.69608770e-02	1.30577344e-03	-1.30577344e-03	-4.11516566e-01	-5.88855663e-01
598             	2.61039826e-02	-5.53088999e-21	-1.00050877e+00	5.00254386e-02	8.86770238e-02	1.30519913e-03	6.30774300e-02	-3.69734473e-02	1.30519913e-03	-1.30519913e-03	-4.11577363e-01	-5.88931410e-01
599             	2.60925438e-02	-5.53169609e-21	-1.00064422e+00	5.00322108e-02	8.86843787e-02	1.30462719e-03	6.30784827e-02	-3.69859389e-02	1.30462719e-03	-1.30462719e-03	-4.11637729e-01	-5.89006487e-01
600             	2.60811555e-02	-5.53249453e-21	-1.00077858e+00	5.00389290e-02	8.86916204e-02	1.30405778e-03	6.30795067e-02	-3.69983512e-02	1.30405778e-03	-1.30405778e-03	-4.11697669e-01	-5.89080910e-01
601             	2.60698197e-02	-5.53328551e-21	-1.00091188e+00	5.00455941e-02	8.86987538e-02	1.30349098e-03	6.30805039e-02	-3.70106843e-02	1.30349098e-03	-1.30349098e-03	-4.11757187e-01	-5.89154695e-01
602             	2.60585374e-02	-5.53406918e-21	-1.00104413e+00	5.00522067e-02	8.87057821e-02	1.30292687e-03	6.30814755e-02	-3.70229380e-02	1.30292687e-03	-1.30292687e-03	-4.11816285e-01	-5.89227849e-01
603             	2.60473095e-02	-5.53484558e-21	-1.00117535e+00	5.00587674e-02	8.87127078e-02	1.30236547e-03	6.30824222e-02	-3.70351127e-02	1.30236547e-03	-1.30236547e-03	-4.11874966e-01	-5.89300382e-01
604             	2.60361363e-02	-5.53561480e-21	-1.00130553e+00	5.00652767e-02	8.87195340e-02	1.30180682e-03	6.30833449e-02	-3.70472085e-02	1.30180682e-03	-1.30180682e-03	-4.11933233e-01	-5.89372301e-01
605             	2.60250182e-02	-5.53637692e-21	-1.00143470e+00	5.00717350e-02	8.87262629e-02	1.30125091e-03	6.30842441e-02	-3.70592259e-02	1.30125091e-03	-1.30125091e-03	-4.11991087e-01	-5.89443613e-01
606             	2.60139569e-02	-5.53713210e-21	-1.00156286e+00	5.00781428e-02	8.87328994e-02	1.30069785e-03	6.30851213e-02	-3.70711643e-02	1.30069785e-03	-1.30069785e-03	-4.12048529e-01	-5.89514327e-01
607             	2.60029546e-02	-5.53788060e-21	-1.00169002e+00	5.00845010e-02	8.87394493e-02	1.30014773e-03	6.30859784e-02	-3.70830237e-02	1.30014773e-03	-1.30014773e-03	-4.12105561e-01	-5.89584460e-01
608             	2.59920136e-02	-5.53862270e-21	-1.00181622e+00	5.00908108e-02	8.87459186e-02	1.29960068e-03	6.30868176e-02	-3.70948040e-02	1.29960068e-03	-1.29960068e-03	-4.12162189e-01	-5.89654026e-01
609             	2.59811356e-02	-5.53935868e-21	-1.00194146e+00	5.00970731e-02	8.87523127e-02	1.29905678e-03	6.30876409e-02	-3.71065053e-02	1.29905678e-03	-1.29905678e-03	-4.12218418e-01	-5.89723043e-01
610             	2.59703224e-02	-5.54008876e-21	-1.00206578e+00	5.01032889e-02	8.87586361e-02	1.29851612e-03	6.30884501e-02	-3.71181277e-02	1.29851612e-03	-1.29851612e-03	-4.12274253e-01	-5.89791525e-01
611             	2.59595815e-02	-5.54081361e-21	-1.00218919e+00	5.01094595e-02	8.87648980e-02	1.29797908e-03	6.30892502e-02	-3.71296687e-02	1.29797908e-03	-1.29797908e-03	-4.12329697e-01	-5.89859493e-01
612             	2.59489123e-02	-5.54153317e-21	-1.00231170e+00	5.01155852e-02	8.87710984e-02	1.29744562e-03	6.30900414e-02	-3.71411291e-02	1.29744562e-03	-1.29744562e-03	-4.12384754e-01	-5.89926951e-01
613             	2.59383056e-02	-5.54224679e-21	-1.00243314e+00	5.01216571e-02	8.87772148e-02	1.29691528e-03	6.30908099e-02	-3.71525043e-02	1.29691528e-03	-1.29691528e-03	-4.12439356e-01	-5.89993786e-01
614             	2.59277765e-02	-5.54295571e-21	-1.00255384e+00	5.01276921e-02	8.87832924e-02	1.29638882e-03	6.30915803e-02	-3.71638039e-02	1.29638882e-03	-1.29638882e-03	-4.12493629e-01	-5.90060213e-01
615             	2.59173207e-02	-5.54365943e-21	-1.00267376e+00	5.01336878e-02	8.87893240e-02	1.29586603e-03	6.30923481e-02	-3.71750274e-02	1.29586603e-03	-1.29586603e-03	-4.12547554e-01	-5.90126202e-01
616             	2.59069310e-02	-5.54435787e-21	-1.00279311e+00	5.01396555e-02	8.87953238e-02	1.29534655e-03	6.30931210e-02	-3.71861900e-02	1.29534655e-03	-1.29534655e-03	-4.12601231e-01	-5.90191879e-01
617             	2.58966004e-02	-5.54504838e-21	-1.00291132e+00	5.01455658e-02	8.88012350e-02	1.29483002e-03	6.30938660e-02	-3.71972656e-02	1.29483002e-03	-1.29483002e-03	-4.12654423e-01	-5.90256893e-01
618             	2.58863394e-02	-5.54573306e-21	-1.00302821e+00	5.01514103e-02	8.88070555e-02	1.29431697e-03	6.30945800e-02	-3.72082406e-02	1.29431697e-03	-1.29431697e-03	-4.12707047e-01	-5.90321158e-01
619             	2.58761605e-02	-5.54641558e-21	-1.00314446e+00	5.01572231e-02	8.88128593e-02	1.29380802e-03	6.30953034e-02	-3.72191429e-02	1.29380802e-03	-1.29380802e-03	-4.12759372e-01	-5.90385090e-01
620             	2.58660605e-02	-5.54709510e-21	-1.00326039e+00	5.01630197e-02	8.88186711e-02	1.29330303e-03	6.30960500e-02	-3.72299895e-02	1.29330303e-03	-1.29330303e-03	-4.12811526e-01	-5.90448868e-01
621             	2.58560319e-02	-5.54776928e-21	-1.00337541e+00	5.01687705e-02	8.88244332e-02	1.29280159e-03	6.30967864e-02	-3.72407545e-02	1.29280159e-03	-1.29280159e-03	-4.12863272e-01	-5.90512138e-01
622             	2.58460746e-02	-5.54843921e-21	-1.00348954e+00	5.01744771e-02	8.88301500e-02	1.29230373e-03	6.30975145e-02	-3.72514398e-02	1.29230373e-03	-1.29230373e-03	-4.12914622e-01	-5.90574921e-01
623             	2.58361938e-02	-5.54910488e-21	-1.00360287e+00	5.01801436e-02	8.88358333e-02	1.29180969e-03	6.30982405e-02	-3.72620467e-02	1.29180969e-03	-1.29180969e-03	-4.12965603e-01	-5.90637269e-01
624             	2.58263937e-02	-5.54976686e-21	-1.00371547e+00	5.01857733e-02	8.88414947e-02	1.29131969e-03	6.30989702e-02	-3.72725765e-02	1.29131969e-03	-1.29131969e-03	-4.13016239e-01	-5.90699228e-01
625             	2.58166764e-02	-5.55042567e-21	-1.00382737e+00	5.01913684e-02	8.88471404e-02	1.29083382e-03	6.30997066e-02	-3.72830302e-02	1.29083382e-03	-1.29083382e-03	-4.13066544e-01	-5.90760825e-01
626             	2.58070415e-02	-5.55108145e-21	-1.00393859e+00	5.01969296e-02	8.88527727e-02	1.29035208e-03	6.31004504e-02	-3.72934089e-02	1.29035208e-03	-1.29035208e-03	-4.13116524e-01	-5.90822069e-01
627             	2.57974881e-02	-5.55173408e-21	-1.00404914e+00	5.02024571e-02	8.88583913e-02	1.28987440e-03	6.31012011e-02	-3.73037130e-02	1.28987440e-03	-1.28987440e-03	-4.13166179e-01	-5.90882962e-01
628             	2.57880150e-02	-5.55238340e-21	-1.00415901e+00	5.02079506e-02	8.88639960e-02	1.28940075e-03	6.31019582e-02	-3.73139431e-02	1.28940075e-03	-1.28940075e-03	-4.13215510e-01	-5.90943503e-01
629             	2.57786219e-02	-5.55302931e-21	-1.00426821e+00	5.02134106e-02	8.88695877e-02	1.28893110e-03	6.31027215e-02	-3.73240996e-02	1.28893110e-03	-1.28893110e-03	-4.13264518e-01	-5.91003693e-01
630             	2.57693090e-02	-5.55367187e-21	-1.00437675e+00	5.02188373e-02	8.88751678e-02	1.28846545e-03	6.31034918e-02	-3.73341828e-02	1.28846545e-03	-1.28846545e-03	-4.13313205e-01	-5.91063541e-01
631             	2.57600765e-02	-5.55431123e-21	-1.00448463e+00	5.02242315e-02	8.88807389e-02	1.28800383e-03	6.31042697e-02	-3.73441932e-02	1.28800383e-03	-1.28800383e-03	-4.13361576e-01	-5.91123054e-01
632             	2.57509250e-02	-5.55494757e-21	-1.00459188e+00	5.02295939e-02	8.88863035e-02	1.28754625e-03	6.31050564e-02	-3.73541315e-02	1.28754625e-03	-1.28754625e-03	-4.13409636e-01	-5.91182243e-01
633             	2.57418547e-02	-5.55558112e-21	-1.00469851e+00	5.02349254e-02	8.88918638e-02	1.28709274e-03	6.31058528e-02	-3.73639981e-02	1.28709274e-03	-1.28709274e-03	-4.13457390e-01	-5.91241118e-01
634             	2.57328658e-02	-5.55621206e-21	-1.00480453e+00	5.02402265e-02	8.88974216e-02	1.28664329e-03	6.31066594e-02	-3.73737936e-02	1.28664329e-03	-1.28664329e-03	-4.13504844e-01	-5.91299687e-01
635             	2.57239582e-02	-5.55684057e-21	-1.00490996e+00	5.02454979e-02	8.89029785e-02	1.28619791e-03	6.31074769e-02	-3.73835188e-02	1.28619791e-03	-1.28619791e-03	-4.13552000e-01	-5.91357957e-01
636             	2.57151316e-02	-5.55746683e-21	-1.00501480e+00	5.02507400e-02	8.89085358e-02	1.28575658e-03	6.31083058e-02	-3.73931742e-02	1.28575658e-03	-1.28575658e-03	-4.13598864e-01	-5.91415936e-01
637             	2.57063859e-02	-5.55809100e-21	-1.00511907e+00	5.02559535e-02	8.89140951e-02	1.28531930e-03	6.31091464e-02	-3.74027605e-02	1.28531930e-03	-1.28531930e-03	-4.13645440e-01	-5.91473630e-01
638             	2.56977211e-02	-5.55871340e-21	-1.00522278e+00	5.02611388e-02	8.89196580e-02	1.28488605e-03	6.31099994e-02	-3.74122783e-02	1.28488605e-03	-1.28488605e-03	-4.13691730e-01	-5.91531046e-01
639             	2.56891369e-02	-5.55933440e-21	-1.00532593e+00	5.02662966e-02	8.89252260e-02	1.28445684e-03	6.31108651e-02	-3.74217282e-02	1.28445684e-03	-1.28445684e-03	-4.13737740e-01	-5.91588192e-01
640             	2.56806329e-02	-5.55995407e-21	-1.00542855e+00	5.02714275e-02	8.89308003e-02	1.28403164e-03	6.31117439e-02	-3.74311110e-02	1.28403164e-03	-1.28403164e-03	-4.13783474e-01	-5.91645075e-01
641             	2.56722084e-02	-5.56057243e-21	-1.00553064e+00	5.02765319e-02	8.89363816e-02	1.28361042e-03	6.31126361e-02	-3.74404276e-02	1.28361042e-03	-1.28361042e-03	-4.13828937e-01	-5.91701700e-01
642             	2.56638632e-02	-5.56118950e-21	-1.00563221e+00	5.02816104e-02	8.89419709e-02	1.28319316e-03	6.31135420e-02	-3.74496788e-02	1.28319316e-03	-1.28319316e-03	-4.13874133e-01	-5.91758075e-01
643             	2.56555972e-02	-5.56180534e-21	-1.00573327e+00	5.02866636e-02	8.89475701e-02	1.28277986e-03	6.31144621e-02	-3.74588650e-02	1.28277986e-03	-1.28277986e-03	-4.13919065e-01	-5.91814206e-01
644             	2.56474102e-02	-5.56242004e-21	-1.00583384e+00	5.02916919e-02	8.89531805e-02	1.28237051e-03	6.31153970e-02	-3.74679868e-02	1.28237051e-03	-1.28237051e-03	-4.13963739e-01	-5.91870100e-01
645             	2.56393017e-02	-5.56303364e-21	-1.00593392e+00	5.02966958e-02	8.89588020e-02	1.28196508e-03	6.31163467e-02	-3.74770450e-02	1.28196508e-03	-1.28196508e-03	-4.14008156e-01	-5.91925760e-01
646             	2.56312712e-02	-5.56364614e-21	-1.00603351e+00	5.03016753e-02	8.89644321e-02	1.28156356e-03	6.31173109e-02	-3.74860397e-02	1.28156356e-03	-1.28156356e-03	-4.14052321e-01	-5.91981185e-01
647             	2.56233190e-02	-5.56425767e-21	-1.00613262e+00	5.03066310e-02	8.89700726e-02	1.28116595e-03	6.31182905e-02	-3.74949715e-02	1.28116595e-03	-1.28116595e-03	-4.14096237e-01	-5.92036382e-01
648             	2.56154446e-02	-5.56486832e-21	-1.00623127e+00	5.03115636e-02	8.89757262e-02	1.28077223e-03	6.31192859e-02	-3.75038413e-02	1.28077223e-03	-1.28077223e-03	-4.14139910e-01	-5.92091362e-01
649             	2.56076469e-02	-5.56547813e-21	-1.00632948e+00	5.03164738e-02	8.89813945e-02	1.28038235e-03	6.31202972e-02	-3.75126503e-02	1.28038235e-03	-1.28038235e-03	-4.14183343e-01	-5.92146132e-01
650             	2.55999245e-02	-5.56608711e-21	-1.00642724e+00	5.03213620e-02	8.89870786e-02	1.27999623e-03	6.31213243e-02	-3.75213998e-02	1.27999623e-03	-1.27999623e-03	-4.14226542e-01	-5.92200699e-01
651             	2.55922764e-02	-5.56669533e-21	-1.00652457e+00	5.03262287e-02	8.89927794e-02	1.27961382e-03	6.31223669e-02	-3.75300905e-02	1.27961382e-03	-1.27961382e-03	-4.14269507e-01	-5.92255066e-01
652             	2.55847019e-02	-5.56730283e-21	-1.00662148e+00	5.03310741e-02	8.89984974e-02	1.27923509e-03	6.31234250e-02	-3.75387232e-02	1.27923509e-03	-1.27923509e-03	-4.14312243e-01	-5.92309238e-01
653             	2.55772004e-02	-5.56790970e-21	-1.00671797e+00	5.03358987e-02	8.90042336e-02	1.27886002e-03	6.31244989e-02	-3.75472985e-02	1.27886002e-03	-1.27886002e-03	-4.14354753e-01	-5.92363221e-01
654             	2.55697718e-02	-5.56851606e-21	-1.00681406e+00	5.03407031e-02	8.90099892e-02	1.27848859e-03	6.31255890e-02	-3.75558172e-02	1.27848859e-03	-1.27848859e-03	-4.14397042e-01	-5.92417020e-01
655             	2.55624158e-02	-5.56912199e-21	-1.00690975e+00	5.03454877e-02	8.90157653e-02	1.27812079e-03	6.31266956e-02	-3.75642798e-02	1.27812079e-03	-1.27812079e-03	-4.14439112e-01	-5.92470642e-01
656             	2.55551318e-02	-5.56972758e-21	-1.00700506e+00	5.03502531e-02	8.90215626e-02	1.27775659e-03	6.31278190e-02	-3.75726872e-02	1.27775659e-03	-1.27775659e-03	-4.14480968e-01	-5.92524094e-01
657             	2.55479194e-02	-5.57033289e-21	-1.00709999e+00	5.03549996e-02	8.90273818e-02	1.27739597e-03	6.31289593e-02	-3.75810400e-02	1.27739597e-03	-1.27739597e-03	-4.14522615e-01	-5.92577378e-01
658             	2.55407776e-02	-5.57093793e-21	-1.00719455e+00	5.03597277e-02	8.90332233e-02	1.27703888e-03	6.31301165e-02	-3.75893389e-02	1.27703888e-03	-1.27703888e-03	-4.14564054e-01	-5.92630500e-01
659             	2.55337063e-02	-5.57154281e-21	-1.00728876e+00	5.03644379e-02	8.90390887e-02	1.27668532e-03	6.31312911e-02	-3.75975847e-02	1.27668532e-03	-1.27668532e-03	-4.14605290e-01	-5.92683468e-01
660             	2.55267017e-02	-5.57214728e-21	-1.00738260e+00	5.03691301e-02	8.90449737e-02	1.27633509e-03	6.31324809e-02	-3.76057792e-02	1.27633509e-03	-1.27633509e-03	-4.14646327e-01	-5.92736275e-01
661             	2.55197627e-02	-5.57275132e-21	-1.00747609e+00	5.03738044e-02	8.90508778e-02	1.27598813e-03	6.31336857e-02	-3.76139230e-02	1.27598813e-03	-1.27598813e-03	-4.14687166e-01	-5.92788921e-01
662             	2.55128903e-02	-5.57335515e-21	-1.00756923e+00	5.03784613e-02	8.90568043e-02	1.27564451e-03	6.31349064e-02	-3.76220161e-02	1.27564451e-03	-1.27564451e-03	-4.14727808e-01	-5.92841417e-01
663             	2.55060852e-02	-5.57395893e-21	-1.00766203e+00	5.03831014e-02	8.90627560e-02	1.27530426e-03	6.31361440e-02	-3.76300588e-02	1.27530426e-03	-1.27530426e-03	-4.14768258e-01	-5.92893770e-01
664             	2.54993472e-02	-5.57456278e-21	-1.00775451e+00	5.03877253e-02	8.90687345e-02	1.27496736e-03	6.31373989e-02	-3.76380517e-02	1.27496736e-03	-1.27496736e-03	-4.14808519e-01	-5.92945988e-01
665             	2.54926756e-02	-5.57516677e-21	-1.00784667e+00	5.03923334e-02	8.90747402e-02	1.27463378e-03	6.31386713e-02	-3.76459956e-02	1.27463378e-03	-1.27463378e-03	-4.14848594e-01	-5.92998075e-01
666             	2.54860697e-02	-5.57577092e-21	-1.00793852e+00	5.03969262e-02	8.90807737e-02	1.27430348e-03	6.31399610e-02	-3.76538913e-02	1.27430348e-03	-1.27430348e-03	-4.14888488e-01	-5.93050035e-01
667             	2.54795286e-02	-5.57637527e-21	-1.00803008e+00	5.04015039e-02	8.90868355e-02	1.27397643e-03	6.31412682e-02	-3.76617395e-02	1.27397643e-03	-1.27397643e-03	-4.14928203e-01	-5.93101874e-01
668             	2.54730516e-02	-5.57697982e-21	-1.00812134e+00	5.04060668e-02	8.90929259e-02	1.27365258e-03	6.31425926e-02	-3.76695410e-02	1.27365258e-03	-1.27365258e-03	-4.14967742e-01	-5.93153594e-01
669             	2.54666378e-02	-5.57758456e-21	-1.00821231e+00	5.04106153e-02	8.90990450e-02	1.27333189e-03	6.31439342e-02	-3.76772964e-02	1.27333189e-03	-1.27333189e-03	-4.15007108e-01	-5.93205198e-01
670             	2.54602863e-02	-5.57818950e-21	-1.00830299e+00	5.04151497e-02	8.91051935e-02	1.27301432e-03	6.31452929e-02	-3.76850066e-02	1.27301432e-03	-1.27301432e-03	-4.15046304e-01	-5.93256691e-01
